unique_code,make_slug,make_name,model_slug,model_name,year,trim_slug,trim_name,variant_slug,variant_name,vehicle_type,drivetrain,system_power_kw,system_torque_nm,battery_capacity_gross_kwh,battery_capacity_net_kwh,battery_chemistry,dc_max_power_kw,ac_max_power_kw,range_wltp_km,range_epa_km,acceleration_0_100_s,top_speed_kmh,charge_connectors,sources
byd:seal:2023:seal,byd,BYD,seal,Seal,2023,standard,Standard,,,PassengerCar,Rwd,150,310,61.44,61,lfp,110,11,460,,7.5,180,Ccs2,https://www.byd.com/br|https://www.byd.com/eu/car/seal.html|https://www.byd.com/en/car/seal|https://www.byd.com/de/car/seal|https://www.byd.com/au/car/seal|https://www.byd.com/cn/car/seal
byd:seal:2023:seal_performance,byd,BYD,seal,Seal,2023,standard,Standard,performance,Performance,PassengerCar,Awd,390,670,82.56,82.5,lfp,150,11,520,,3.8,180,Ccs2,https://www.byd.com/br|https://www.byd.com/eu/car/seal.html|https://www.byd.com/cn/car/seal
byd:seal:2024:seal_premium,byd,BYD,seal,Seal,2024,premium,Premium,premium,Premium,PassengerCar,Rwd,230,360,82.56,82.56,lfp,150,11,570,,5.9,180,Ccs2,https://bydautomotive.com.au/new-seal/specs
byd:seal:2024:seal,byd,BYD,seal,Seal,2024,standard,Standard,,,PassengerCar,Rwd,150,310,61.44,61,lfp,110,11,460,,7.5,180,Ccs2,https://www.byd.com/br|https://www.byd.com/eu/car/seal.html|https://www.byd.com/en/car/seal|https://www.byd.com/de/car/seal|https://www.byd.com/au/car/seal|https://www.byd.com/cn/car/seal
byd:seal:2024:seal_performance,byd,BYD,seal,Seal,2024,standard,Standard,performance,Performance,PassengerCar,Awd,390,670,82.56,82.5,lfp,150,11,520,,3.8,180,Ccs2,https://www.byd.com/br|https://www.byd.com/eu/car/seal.html|https://www.byd.com/cn/car/seal
byd:seal:2025:seal,byd,BYD,seal,Seal,2025,dynamic,Dynamic,,,PassengerCar,Rwd,150,310,61.44,61.44,lfp,110,11,460,,7.5,180,Ccs2,https://www.byd.com/en/car/seal|https://bydautomotive.com.au/new-seal/specs
byd:seal:2025:seal_performance,byd,BYD,seal,Seal,2025,performance,Performance,performance,Performance,PassengerCar,Awd,390,670,82.56,82.56,lfp,150,11,520,,3.8,180,Ccs2,https://bydautomotive.com.au/new-seal/specs
byd:seal:2025:seal_premium,byd,BYD,seal,Seal,2025,premium,Premium,premium,Premium,PassengerCar,Rwd,230,360,82.56,82.56,lfp,150,11,570,,5.9,180,Ccs2,https://bydautomotive.com.au/new-seal/specs
byd:song_plus:2023:song_plus,byd,BYD,song_plus,Song Plus,2023,comfort,Comfort,,,Suv,Fwd,160,330,71.8,71.8,lfp,115,11,420,,9.3,175,Ccs2,https://www.byd.com/eu/car/sealu
byd:song_plus:2024:song_plus,byd,BYD,song_plus,Song Plus,2024,comfort,Comfort,,,Suv,Fwd,160,330,71.8,71.8,lfp,115,11,420,,9.3,175,Ccs2,https://www.byd.com/eu/car/sealu
byd:song_plus:2025:song_plus,byd,BYD,song_plus,Song Plus,2025,comfort,Comfort,,,Suv,Fwd,160,330,71.8,71.8,lfp,115,11,420,,9.3,175,Ccs2,https://www.byd.com/eu/car/sealu
byd:tang:2023:tang,byd,BYD,tang,Tang,2023,flagship,Flagship,,,Suv,Awd,380,680,108.8,108.8,lfp,170,11,530,,4.9,180,Ccs2,https://www.byd.com/eu/car/tang
byd:tang:2024:tang,byd,BYD,tang,Tang,2024,flagship,Flagship,,,Suv,Awd,380,680,108.8,108.8,lfp,170,11,530,,4.9,180,Ccs2,https://www.byd.com/eu/car/tang
byd:tang:2025:tang,byd,BYD,tang,Tang,2025,flagship,Flagship,,,Suv,Awd,380,680,108.8,108.8,lfp,170,11,530,,4.9,180,Ccs2,https://www.byd.com/eu/car/tang
byd:yuan_plus:2023:yuan_plus,byd,BYD,yuan_plus,Yuan Plus,2023,standard_range,Standard Range,,,Suv,Fwd,150,310,49.92,49,lfp,70,7,320,,7.3,160,Ccs2,https://www.byd.com/br|https://www.byd.com/eu/car/atto3.html|https://www.byd.com/en/car/atto-3|https://www.byd.com/de/car/atto-3|https://www.byd.com/au/car/atto-3|https://www.byd.com/cn/car/yuanplus
byd:yuan_plus:2023:yuan_plus_extended_range,byd,BYD,yuan_plus,Yuan Plus,2023,standard_range,Standard Range,extended_range,Extended Range,Suv,Fwd,150,310,60.48,60,lfp,70,7,420,,7.3,160,Ccs2,https://www.byd.com/br|https://www.byd.com/eu/car/atto3.html|https://www.byd.com/cn/car/yuanplus
byd:yuan_plus:2024:yuan_plus,byd,BYD,yuan_plus,Yuan Plus,2024,standard_range,Standard Range,,,Suv,Fwd,150,310,49.92,49,lfp,70,7,320,,7.3,160,Ccs2,https://www.byd.com/br|https://www.byd.com/eu/car/atto3.html|https://www.byd.com/en/car/atto-3|https://www.byd.com/de/car/atto-3|https://www.byd.com/au/car/atto-3|https://www.byd.com/cn/car/yuanplus
byd:yuan_plus:2024:yuan_plus_extended_range,byd,BYD,yuan_plus,Yuan Plus,2024,standard_range,Standard Range,extended_range,Extended Range,Suv,Fwd,150,310,60.48,60,lfp,70,7,420,,7.3,160,Ccs2,https://www.byd.com/br|https://www.byd.com/eu/car/atto3.html|https://www.byd.com/cn/car/yuanplus
byd:yuan_plus:2025:yuan_plus_extended_range,byd,BYD,yuan_plus,Yuan Plus,2025,extended_range,Extended Range,extended_range,Extended Range,Suv,Fwd,150,310,60.48,60.48,lfp,88,7,420,,7.3,160,Ccs2,https://www.byd.com/en/car/atto-3
byd:yuan_plus:2025:yuan_plus,byd,BYD,yuan_plus,Yuan Plus,2025,standard_range,Standard Range,,,Suv,Fwd,150,310,49.92,49.92,lfp,70,7,345,,7.3,160,Ccs2,https://www.byd.com/en/car/atto-3|https://www.byd.com/br/cars/yuan-plus
byd:yuan_up:2024:yuan_up,byd,BYD,yuan_up,Yuan Up,2024,superior,Superior,,,Suv,Fwd,130,290,45.12,45.12,lfp,65,7,,,7.9,160,GbTDc,https://www.byd.com/cn/car/yuanup
byd:yuan_up:2025:yuan_up,byd,BYD,yuan_up,Yuan Up,2025,superior,Superior,,,Suv,Fwd,130,290,45.12,45.12,lfp,65,7,,,7.9,160,GbTDc,https://www.byd.com/cn/car/yuanup
cadillac:celestiq:2024:celestiq,cadillac,Cadillac,celestiq,Celestiq,2024,base,Base,,,PassengerCar,Awd,488,867,111,105,li-ion,200,19.2,,487,3.7,241,Ccs1,https://www.cadillac.com/electric/celestiq
cadillac:celestiq:2025:celestiq,cadillac,Cadillac,celestiq,Celestiq,2025,base,Base,,,PassengerCar,Awd,488,867,111,105,li-ion,200,19.2,,487,3.7,241,Nacs,https://www.cadillac.com/electric/celestiq
cadillac:escalade_iq:2025:escalade_iq,cadillac,Cadillac,escalade_iq,Escalade IQ,2025,base,Base,,,Suv,Awd,507,1064,200,192,li-ion,350,19.2,,724,4.7,193,Nacs,https://www.cadillac.com/electric/escalade-iq
cadillac:lyriq:2023:lyriq_awd,cadillac,Cadillac,lyriq,Lyriq,2023,awd,All-Wheel Drive,awd,All-Wheel Drive,Suv,Awd,380,610,100.4,95,li-ion,190,11.5,,490,4.6,193,Ccs1,https://www.cadillac.com/electric/lyriq
cadillac:lyriq:2023:lyriq,cadillac,Cadillac,lyriq,Lyriq,2023,rwd,Rear-Wheel Drive,,,Suv,Rwd,257,440,100.4,95,li-ion,190,11.5,,505,6,193,Ccs1,https://www.cadillac.com/electric/lyriq
cadillac:lyriq:2024:lyriq_awd,cadillac,Cadillac,lyriq,Lyriq,2024,awd,All-Wheel Drive,awd,All-Wheel Drive,Suv,Awd,380,610,100.4,95,li-ion,190,11.5,,490,4.6,193,Ccs1,https://www.cadillac.com/electric/lyriq
cadillac:lyriq:2024:lyriq,cadillac,Cadillac,lyriq,Lyriq,2024,rwd,Rear-Wheel Drive,,,Suv,Rwd,257,440,100.4,95,li-ion,190,11.5,,505,6,193,Ccs1,https://www.cadillac.com/electric/lyriq
cadillac:lyriq:2025:lyriq_awd,cadillac,Cadillac,lyriq,Lyriq,2025,awd,All-Wheel Drive,awd,All-Wheel Drive,Suv,Awd,380,610,100.4,95,li-ion,190,11.5,,490,4.6,193,Nacs,https://www.cadillac.com/electric/lyriq
cadillac:lyriq:2025:lyriq,cadillac,Cadillac,lyriq,Lyriq,2025,rwd,Rear-Wheel Drive,,,Suv,Rwd,257,440,100.4,95,li-ion,190,11.5,,505,6,193,Nacs,https://www.cadillac.com/electric/lyriq
cadillac:optiq:2025:optiq,cadillac,Cadillac,optiq,Optiq,2025,base,Base,,,Suv,Awd,224,480,85,80,li-ion,200,11.5,,480,5,180,Nacs,https://www.cadillac.com/electric/optiq
cadillac:optiq:2025:optiq_v,cadillac,Cadillac,optiq,Optiq,2025,v,Optiq-V,v,Optiq-V,Suv,Awd,387,650,85,80,li-ion,200,11.5,,450,3.5,200,Nacs,https://www.cadillac.com/electric/optiq
cadillac:vistiq:2025:vistiq,cadillac,Cadillac,vistiq,Vistiq,2025,base,Base,,,Suv,Awd,459,650,102,97,li-ion,200,11.5,,482,4.5,193,Nacs,https://www.cadillac.com/electric/vistiq
changan:deepal_l07:2025:deepal_l07,changan,Changan,deepal_l07,Deepal L07,2025,standard,Standard,,,PassengerCar,Rwd,160,320,58,56,lfp,80,7,,,7.5,180,GbTDc|GbTAc,https://www.deepal.com.cn
changan:deepal_s7:2023:deepal_s7,changan,Changan,deepal_s7,Deepal S7,2023,standard,Standard,,,Suv,Rwd,160,320,66,64,lfp,100,7,,,7.5,180,GbTDc|GbTAc,https://www.deepal.com.cn
changan:deepal_s7:2024:deepal_s7,changan,Changan,deepal_s7,Deepal S7,2024,standard,Standard,,,Suv,Rwd,160,320,66,64,lfp,100,7,,,7.5,180,GbTDc|GbTAc,https://www.deepal.com.cn
changan:deepal_s7:2025:deepal_s7,changan,Changan,deepal_s7,Deepal S7,2025,standard,Standard,,,Suv,Rwd,160,320,66,64,lfp,100,7,,,7.5,180,GbTDc|GbTAc,https://www.deepal.com.cn
changan:deepal_sl03:2023:deepal_sl03,changan,Changan,deepal_sl03,Deepal SL03,2023,standard,Standard,,,PassengerCar,Rwd,160,320,58,56,lfp,80,7,,,7.5,180,GbTDc|GbTAc,https://www.deepal.com.cn
changan:deepal_sl03:2024:deepal_sl03,changan,Changan,deepal_sl03,Deepal SL03,2024,standard,Standard,,,PassengerCar,Rwd,160,320,58,56,lfp,80,7,,,7.5,180,GbTDc|GbTAc,https://www.deepal.com.cn
changan:deepal_sl03:2025:deepal_sl03,changan,Changan,deepal_sl03,Deepal SL03,2025,standard,Standard,,,PassengerCar,Rwd,160,320,58,56,lfp,80,7,,,7.5,180,GbTDc|GbTAc,https://www.deepal.com.cn
changan:lumin:2023:lumin,changan,Changan,lumin,Lumin,2023,standard,Standard,,,PassengerCar,Fwd,30,,12.9,12,lfp,20,3.3,,,,101,GbTDc|GbTAc,https://www.changan.com.cn
changan:lumin:2024:lumin,changan,Changan,lumin,Lumin,2024,standard,Standard,,,PassengerCar,Fwd,30,,12.9,12,lfp,20,3.3,,,,101,GbTDc|GbTAc,https://www.changan.com.cn
changan:lumin:2025:lumin,changan,Changan,lumin,Lumin,2025,standard,Standard,,,PassengerCar,Fwd,30,,12.9,12,lfp,20,3.3,,,,101,GbTDc|GbTAc,https://www.changan.com.cn
changan:nevo_a06:2025:nevo_a06,changan,Changan,nevo_a06,Nevo A06,2025,standard,Standard,,,PassengerCar,Rwd,160,320,58,56,lfp,80,7,,,,,GbTDc|GbTAc,https://www.changan.com.cn|https://en.wikipedia.org/wiki/Changan_Nevo_A06
changan:nevo_a07:2023:nevo_a07,changan,Changan,nevo_a07,Nevo A07,2023,standard,Standard,,,PassengerCar,Rwd,160,320,58,56,lfp,80,7,,,7.5,180,GbTDc|GbTAc,https://www.changan.com.cn|https://en.wikipedia.org/wiki/Changan_Nevo_A07
changan:nevo_a07:2023:nevo_a07_long_range,changan,Changan,nevo_a07,Nevo A07,2023,standard,Standard,long_range,Long Range,PassengerCar,Rwd,160,320,80,78,lfp,120,7,,,7.5,180,GbTDc|GbTAc,https://www.changan.com.cn|https://en.wikipedia.org/wiki/Changan_Nevo_A07
changan:nevo_a07:2024:nevo_a07,changan,Changan,nevo_a07,Nevo A07,2024,standard,Standard,,,PassengerCar,Rwd,160,320,58,56,lfp,80,7,,,7.5,180,GbTDc|GbTAc,https://www.changan.com.cn
changan:nevo_a07:2024:nevo_a07_long_range,changan,Changan,nevo_a07,Nevo A07,2024,standard,Standard,long_range,Long Range,PassengerCar,Rwd,160,320,80,78,lfp,120,7,,,7.5,180,GbTDc|GbTAc,https://www.changan.com.cn
changan:nevo_a07:2025:nevo_a07,changan,Changan,nevo_a07,Nevo A07,2025,standard,Standard,,,PassengerCar,Rwd,160,320,58,56,lfp,80,7,,,7.5,180,GbTDc|GbTAc,https://www.changan.com.cn
changan:nevo_a07:2025:nevo_a07_long_range,changan,Changan,nevo_a07,Nevo A07,2025,standard,Standard,long_range,Long Range,PassengerCar,Rwd,160,320,80,78,lfp,120,7,,,7.5,180,GbTDc|GbTAc,https://www.changan.com.cn
changan:nevo_q05:2025:nevo_q05,changan,Changan,nevo_q05,Nevo Q05,2025,standard,Standard,,,Suv,Fwd,120,,60,58,lfp,80,7,,,,,GbTDc|GbTAc,https://www.changan.com.cn|https://en.wikipedia.org/wiki/Changan_Nevo_Q05
chery:eq7:2023:eq7,chery,Chery,eq7,eQ7,2023,base,Base,,,Suv,Fwd,155,285,67.12,64,li-ion,80,11,,,,,GbTDc,https://en.wikipedia.org/wiki/Chery_eQ7
chery:eq7:2024:eq7,chery,Chery,eq7,eQ7,2024,base,Base,,,Suv,Fwd,155,285,67.12,64,li-ion,80,11,,,,,GbTDc,https://en.wikipedia.org/wiki/Chery_eQ7
chery:eq7:2025:eq7,chery,Chery,eq7,eQ7,2025,base,Base,,,Suv,Fwd,155,285,67.12,64,li-ion,80,11,,,,,GbTDc,https://en.wikipedia.org/wiki/Chery_eQ7
chery:exeed_sterra_es:2025:exeed_sterra_es,chery,Chery,exeed_sterra_es,Exeed Sterra ES,2025,base,Base,,,PassengerCar,Fwd,115,220,41.16,40,li-ion,110,11,,,4.9,,GbTDc,https://insideevs.uol.com.br/news/748507/seda-eletrico-exeed-sterra-chery/
chery:fulwin_a9l:2025:fulwin_a9l,chery,Chery,fulwin_a9l,Fulwin A9L,2025,base,Base,,,PassengerCar,Fwd,270,500,33.7,33,lfp,50,3.3,,,,,Type2,https://en.wikipedia.org/wiki/Chery_Fulwin_A9L
chery:fulwin_t11:2025:fulwin_t11,chery,Chery,fulwin_t11,Fulwin T11,2025,base,Base,,,Suv,Awd,195,400,33.68,33,lfp,50,3.3,,,,,Type2,https://en.wikipedia.org/wiki/Chery_Fulwin_T11
chery:fulwin_t11:2025:fulwin_t11_extended_range,chery,Chery,fulwin_t11,Fulwin T11,2025,base,Base,extended_range,Extended Range,Suv,Awd,195,400,39.92,39,lfp,50,3.3,,,,,Type2,https://en.wikipedia.org/wiki/Chery_Fulwin_T11
chery:icar:2023:icar,chery,Chery,icar,iCar,2023,base,Base,,,PassengerCar,Fwd,45,150,30.7,30.7,li-ion,30,6.6,,,,110,GbTDc,https://carros2025.com/carros-eletricos-de-2024-para-2025/
chery:icar:2024:icar,chery,Chery,icar,iCar,2024,base,Base,,,PassengerCar,Fwd,45,150,30.7,30.7,li-ion,30,6.6,,,,110,GbTDc,https://carros2025.com/carros-eletricos-de-2024-para-2025/
chery:jaecoo_j7:2025:jaecoo_j7,chery,Chery,jaecoo_j7,Jaecoo J7,2025,base,Base,,,Suv,Awd,200,400,20,19,lfp,50,3.3,,,,,Type2,https://www.uol.com.br/carros/noticias/redacao/2024/08/20/omoda-jaecoo-como-sao-os-novos-suvs-da-chery-que-virao-ao-brasil-em-2025.htm
chery:omoda_7:2024:omoda_7,chery,Chery,omoda_7,Omoda 7,2024,base,Base,,,Suv,Awd,200,400,20,19,lfp,50,3.3,,,,,Type2,https://www.uol.com.br/carros/noticias/redacao/2024/08/20/omoda-jaecoo-como-sao-os-novos-suvs-da-chery-que-virao-ao-brasil-em-2025.htm
chery:omoda_7:2025:omoda_7,chery,Chery,omoda_7,Omoda 7,2025,base,Base,,,Suv,Awd,200,400,20,19,lfp,50,3.3,,,,,Type2,https://www.uol.com.br/carros/noticias/redacao/2024/08/20/omoda-jaecoo-como-sao-os-novos-suvs-da-chery-que-virao-ao-brasil-em-2025.htm
chery:omoda_e5:2024:omoda_e5,chery,Chery,omoda_e5,Omoda E5,2024,base,Base,,,Suv,Fwd,150,350,61,58,li-ion,80,11,,,,,Ccs2,https://motor1.uol.com.br/news/691705/chery-tres-marcas-brasil-2024/
chery:omoda_e5:2025:omoda_e5,chery,Chery,omoda_e5,Omoda E5,2025,base,Base,,,Suv,Fwd,150,350,61,58,li-ion,80,11,,,,,Ccs2,https://motor1.uol.com.br/news/691705/chery-tres-marcas-brasil-2024/
chery:qq_domi:2025:qq_domi,chery,Chery,qq_domi,QQ Domi,2025,base,Base,,,PassengerCar,Fwd,40,110,28.5,28.5,li-ion,30,6.6,,,,100,GbTDc,https://www.mixvale.com.br/2025/06/25/chery-qq-domi-eletrico-chega-com-405-km-de-autonomia-e-preco-abaixo-de-r-53-mil/
chery:qq_domi:2025:qq_domi_extended_range,chery,Chery,qq_domi,QQ Domi,2025,base,Base,extended_range,Extended Range,PassengerCar,Fwd,40,110,39.33,39.33,li-ion,30,6.6,,,,100,GbTDc,https://www.mixvale.com.br/2025/06/25/chery-qq-domi-eletrico-chega-com-405-km-de-autonomia-e-preco-abaixo-de-r-53-mil/
chery:tansuo_06:2023:tansuo_06,chery,Chery,tansuo_06,Tansuo 06,2023,base,Base,,,Suv,Fwd,115,230,18.32,18,lfp,50,3.3,88,,,,Type2,https://en.wikipedia.org/wiki/Chery_Tansuo_06
chery:tansuo_06:2024:tansuo_06,chery,Chery,tansuo_06,Tansuo 06,2024,base,Base,,,Suv,Fwd,115,230,18.32,18,lfp,50,3.3,120,,,,Type2,https://en.wikipedia.org/wiki/Chery_Tansuo_06
chery:tansuo_06:2025:tansuo_06,chery,Chery,tansuo_06,Tansuo 06,2025,base,Base,,,Suv,Fwd,115,230,18.32,18,lfp,50,3.3,120,,,,Type2,https://en.wikipedia.org/wiki/Chery_Tansuo_06
chery:tiggo_7_pro_phev:2025:tiggo_7_pro_phev,chery,Chery,tiggo_7_pro_phev,Tiggo 7 Pro PHEV,2025,base,Base,,,Suv,Awd,233,555,19.27,19,lfp,50,3.3,,,7.2,,Type2,https://caoachery.com.br/noticia/CAOA-Chery-Tiggo-7-PRO-Plug-in-Hybrid|https://revistacarro.com.br/chery-tiggo-7-e-8-phev-estreiam-com-317cv-com-conjunto-hibrido-ja-testamos/
chery:tiggo_8_pro_phev:2024:tiggo_8_pro_phev,chery,Chery,tiggo_8_pro_phev,Tiggo 8 Pro PHEV,2024,base,Base,,,Suv,Awd,233,555,19.27,19,lfp,50,3.3,,,7.2,,Type2,https://en.wikipedia.org/wiki/Chery_Tiggo_8
chery:tiggo_8_pro_phev:2025:tiggo_8_pro_phev,chery,Chery,tiggo_8_pro_phev,Tiggo 8 Pro PHEV,2025,base,Base,,,Suv,Awd,233,555,19.27,19,lfp,50,3.3,,,7.2,,Type2,https://caoachery.com.br/noticia/o-que-ja-era-bom-esta-ainda-melhor-tiggo-8-pro-plug-hybrid-evolucao-da-tecnologia-desempenho-sofisticacao-conforto-e-seguranca|https://revistacarro.com.br/chery-tiggo-7-e-8-phev-estreiam-com-317cv-com-conjunto-hibrido-ja-testamos/
chevrolet:blazer_ev:2023:blazer_ev,chevrolet,Chevrolet,blazer_ev,Blazer EV,2023,lt,LT,,,Suv,Awd,255,440,102,97,li-ion,195,11.5,,515,,,Ccs1,https://www.chevrolet.com/electric/blazer-ev
chevrolet:blazer_ev:2023:blazer_ev_lt,chevrolet,Chevrolet,blazer_ev,Blazer EV,2023,lt,LT,lt,LT,Suv,Awd,255,440,102,97,li-ion,195,11.5,,515,,,Ccs1,https://www.chevrolet.com/electric/blazer-ev
chevrolet:blazer_ev:2023:blazer_ev_rs,chevrolet,Chevrolet,blazer_ev,Blazer EV,2023,rs,RS,rs,RS,Suv,Awd,255,440,102,97,li-ion,195,11.5,,515,,,Ccs1,https://www.chevrolet.com/electric/blazer-ev
chevrolet:blazer_ev:2023:blazer_ev_ss,chevrolet,Chevrolet,blazer_ev,Blazer EV,2023,ss,SS,ss,SS,Suv,Awd,415,600,102,97,li-ion,195,11.5,,515,4,,Ccs1,https://www.chevrolet.com/electric/blazer-ev
chevrolet:blazer_ev:2024:blazer_ev,chevrolet,Chevrolet,blazer_ev,Blazer EV,2024,lt,LT,,,Suv,Awd,255,440,102,97,li-ion,195,11.5,,515,,,Ccs1,https://www.chevrolet.com.br/eletrico/blazer-ev|https://media.gm.com/dld/content/Pages/news/br/pt/2024/jul/0801-blazerev/_jcr_content/rightpar/sectioncontainer_435810541/par/download/file.res/Ficha%20Tecnica%20-%20Blazer%20EV%20-%20IMPRENSA.pdf
chevrolet:blazer_ev:2024:blazer_ev_lt,chevrolet,Chevrolet,blazer_ev,Blazer EV,2024,lt,LT,lt,LT,Suv,Awd,255,440,102,97,li-ion,195,11.5,,515,,,Ccs1,https://www.chevrolet.com.br/eletrico/blazer-ev
chevrolet:blazer_ev:2024:blazer_ev_rs,chevrolet,Chevrolet,blazer_ev,Blazer EV,2024,rs,RS,rs,RS,Suv,Awd,255,440,102,97,li-ion,195,11.5,,515,,,Ccs1,https://www.chevrolet.com.br/eletrico/blazer-ev
chevrolet:blazer_ev:2024:blazer_ev_ss,chevrolet,Chevrolet,blazer_ev,Blazer EV,2024,ss,SS,ss,SS,Suv,Awd,415,600,102,97,li-ion,195,11.5,,515,4,,Ccs1,https://www.chevrolet.com.br/eletrico/blazer-ev
chevrolet:blazer_ev:2025:blazer_ev,chevrolet,Chevrolet,blazer_ev,Blazer EV,2025,lt,LT,,,Suv,Awd,255,440,102,97,li-ion,195,11.5,,515,,,Ccs1,https://www.chevrolet.com.br/eletrico/blazer-ev
chevrolet:blazer_ev:2025:blazer_ev_lt,chevrolet,Chevrolet,blazer_ev,Blazer EV,2025,lt,LT,lt,LT,Suv,Awd,255,440,102,97,li-ion,195,11.5,,515,,,Ccs1,https://www.chevrolet.com.br/eletrico/blazer-ev
chevrolet:blazer_ev:2025:blazer_ev_rs,chevrolet,Chevrolet,blazer_ev,Blazer EV,2025,rs,RS,rs,RS,Suv,Awd,255,440,102,97,li-ion,195,11.5,,515,,,Ccs1,https://www.chevrolet.com.br/eletrico/blazer-ev
chevrolet:blazer_ev:2025:blazer_ev_ss,chevrolet,Chevrolet,blazer_ev,Blazer EV,2025,ss,SS,ss,SS,Suv,Awd,415,600,102,97,li-ion,195,11.5,,515,4,,Ccs1,https://www.chevrolet.com.br/eletrico/blazer-ev
chevrolet:bolt_euv:2023:bolt_euv,chevrolet,Chevrolet,bolt_euv,Bolt EUV,2023,1lt,1LT,,,Suv,Fwd,150,360,66,65,li-ion,55,7.2,,398,,,Ccs1,https://www.chevrolet.com/electric/bolt-euv
chevrolet:bolt_euv:2023:bolt_euv_1lt,chevrolet,Chevrolet,bolt_euv,Bolt EUV,2023,1lt,1LT,1lt,1LT,Suv,Fwd,150,360,66,65,li-ion,55,7.2,,398,,,Ccs1,https://www.chevrolet.com/electric/bolt-euv
chevrolet:bolt_euv:2023:bolt_euv_2lt,chevrolet,Chevrolet,bolt_euv,Bolt EUV,2023,2lt,2LT,2lt,2LT,Suv,Fwd,150,360,66,65,li-ion,55,7.2,,398,,,Ccs1,https://www.chevrolet.com/electric/bolt-euv
chevrolet:bolt_ev:2023:bolt_ev,chevrolet,Chevrolet,bolt_ev,Bolt EV,2023,1lt,1LT,,,PassengerCar,Fwd,150,360,66,65,li-ion,55,7.2,,417,,,Ccs1,https://www.chevrolet.com/electric/bolt-ev
chevrolet:bolt_ev:2023:bolt_ev_1lt,chevrolet,Chevrolet,bolt_ev,Bolt EV,2023,1lt,1LT,1lt,1LT,PassengerCar,Fwd,150,360,66,65,li-ion,55,7.2,,417,,,Ccs1,https://www.chevrolet.com/electric/bolt-ev
chevrolet:bolt_ev:2023:bolt_ev_2lt,chevrolet,Chevrolet,bolt_ev,Bolt EV,2023,2lt,2LT,2lt,2LT,PassengerCar,Fwd,150,360,66,65,li-ion,55,7.2,,417,,,Ccs1,https://www.chevrolet.com/electric/bolt-ev
chevrolet:captiva_ev:2025:captiva_ev,chevrolet,Chevrolet,captiva_ev,Captiva EV,2025,base,Base,,,Suv,Fwd,149,320,68,65,li-ion,100,11,,,,,Ccs2,https://news.chevrolet.com.br/content/public/br/pt/chevrolet/newsroom.detail.html/Pages/news/br/pt/2025/nov/1118-captiva-ev.html
chevrolet:captiva_ev:2025:captiva_ev_premier,chevrolet,Chevrolet,captiva_ev,Captiva EV,2025,premier,Premier,premier,Premier,Suv,Fwd,149,320,68,65,li-ion,100,11,,,,,Ccs2,https://news.chevrolet.com.br/content/public/br/pt/chevrolet/newsroom.detail.html/Pages/news/br/pt/2025/nov/1118-captiva-ev.html
chevrolet:equinox_ev:2024:equinox_ev,chevrolet,Chevrolet,equinox_ev,Equinox EV,2024,lt,LT,,,Suv,Fwd,164,327,85,80,li-ion,150,11.5,,525,,,Ccs1,https://www.chevrolet.com/electric/equinox-ev|https://www.chevrolet.com.br/eletrico/2025-equinox-ev
chevrolet:equinox_ev:2024:equinox_ev_lt,chevrolet,Chevrolet,equinox_ev,Equinox EV,2024,lt,LT,lt,LT,Suv,Fwd,164,327,85,80,li-ion,150,11.5,,525,,,Ccs1,https://www.chevrolet.com/electric/equinox-ev
chevrolet:equinox_ev:2024:equinox_ev_premier,chevrolet,Chevrolet,equinox_ev,Equinox EV,2024,premier,Premier,premier,Premier,Suv,Fwd,164,327,85,80,li-ion,150,11.5,,525,,,Ccs1,https://www.chevrolet.com/electric/equinox-ev
chevrolet:equinox_ev:2024:equinox_ev_rs,chevrolet,Chevrolet,equinox_ev,Equinox EV,2024,rs,RS,rs,RS,Suv,Fwd,164,327,85,80,li-ion,150,11.5,,525,,,Ccs1,https://www.chevrolet.com/electric/equinox-ev
chevrolet:equinox_ev:2025:equinox_ev,chevrolet,Chevrolet,equinox_ev,Equinox EV,2025,lt,LT,,,Suv,Awd,220,415,85,80,li-ion,150,11.5,,494,,,Ccs1,https://www.chevrolet.com.br/eletrico/2025-equinox-ev
chevrolet:equinox_ev:2025:equinox_ev_lt,chevrolet,Chevrolet,equinox_ev,Equinox EV,2025,lt,LT,lt,LT,Suv,Awd,220,415,85,80,li-ion,150,11.5,,494,,,Ccs1,https://www.chevrolet.com.br/eletrico/2025-equinox-ev
chevrolet:equinox_ev:2025:equinox_ev_premier,chevrolet,Chevrolet,equinox_ev,Equinox EV,2025,premier,Premier,premier,Premier,Suv,Awd,220,415,85,80,li-ion,150,11.5,,494,,,Ccs1,https://www.chevrolet.com.br/eletrico/2025-equinox-ev
chevrolet:equinox_ev:2025:equinox_ev_rs,chevrolet,Chevrolet,equinox_ev,Equinox EV,2025,rs,RS,rs,RS,Suv,Awd,220,415,85,80,li-ion,150,11.5,,494,,,Ccs1,https://www.chevrolet.com.br/eletrico/2025-equinox-ev
chevrolet:silverado_ev:2024:silverado_ev_first_edition,chevrolet,Chevrolet,silverado_ev,Silverado EV,2024,first_edition,First Edition,first_edition,First Edition,Pickup,Awd,510,833,212,200,li-ion,350,19.2,,724,,,Ccs1,https://www.chevrolet.com/electric/silverado-ev
